,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
24,24,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-18,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
25,25,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-18,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
26,26,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-18,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
27,27,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-18,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
28,28,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-18,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
29,29,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-18,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
30,30,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-18,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
31,31,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-18,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
32,32,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-18,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
33,33,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-18,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
34,34,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-18,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
35,35,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-18,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
36,36,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-19,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
37,37,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-19,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
38,38,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-19,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
39,39,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-19,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
40,40,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-19,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
41,41,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-19,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
42,42,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-19,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
43,43,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-19,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
44,44,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-19,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
45,45,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-19,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
46,46,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-19,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
47,47,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-19,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
48,48,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-20,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
49,49,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-20,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
50,50,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-20,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
51,51,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-20,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
52,52,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-20,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
53,53,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-20,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
54,54,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-20,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
55,55,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-20,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
56,56,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-20,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
57,57,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-20,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
58,58,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-20,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
59,59,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-20,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
60,60,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-21,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
61,61,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-21,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
62,62,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-21,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
63,63,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-21,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
64,64,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-21,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
65,65,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-21,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
66,66,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-21,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
67,67,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-21,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
68,68,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-21,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
69,69,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-21,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
70,70,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-21,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
71,71,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-21,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
72,72,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-22,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
73,73,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-22,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
74,74,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-22,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
75,75,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-22,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
76,76,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-22,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
77,77,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-22,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
78,78,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-22,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
79,79,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-22,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
80,80,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-22,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
81,81,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-22,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
82,82,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-22,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
83,83,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-22,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
84,84,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-23,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
85,85,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-23,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
86,86,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-23,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
87,87,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-23,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
88,88,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-23,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
89,89,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-23,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
90,90,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-23,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
91,91,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-23,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
92,92,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-23,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
93,93,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-23,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
94,94,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-23,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
95,95,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-23,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
96,96,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-24,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
97,97,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-24,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
98,98,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-24,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
99,99,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-24,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
100,100,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-24,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
101,101,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-24,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
102,102,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-24,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
103,103,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-24,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
104,104,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-24,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
105,105,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-24,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
106,106,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-24,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
107,107,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-24,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
108,108,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-25,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
109,109,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-25,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
110,110,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-25,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
111,111,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-25,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
112,112,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-25,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
113,113,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-25,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
114,114,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-25,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
115,115,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-25,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
116,116,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-25,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
117,117,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-25,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
118,118,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-25,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
119,119,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-25,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
120,120,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-26,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
121,121,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-26,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
122,122,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-26,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
123,123,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-26,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
124,124,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-26,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
125,125,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-26,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
126,126,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-26,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
127,127,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-26,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
128,128,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-26,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
129,129,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-26,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
130,130,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-26,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
131,131,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-26,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
132,132,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-27,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
133,133,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-27,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
134,134,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-27,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
135,135,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-27,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
136,136,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-27,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
137,137,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-27,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
138,138,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-27,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
139,139,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-27,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
140,140,4115BL0001X2,B0041AAF0AIDU01,00:26:30,00:26:30,9,12721,2022-03-27,Morro do Outeiro,-22.97036,-43.4004,POINT (-43.4004 -22.97036)
141,141,4128BL0003U2,B0041AAF0AIDU01,00:28:29,00:28:29,10,13677,2022-03-27,Riocentro,-22.97692,-43.40647,POINT (-43.40647 -22.97692)
142,142,4128BL0002U2,B0041AAF0AIDU01,00:29:52,00:29:52,11,14339,2022-03-27,Olof Palme,-22.98177,-43.41026,POINT (-43.41026 -22.98177)
143,143,4132BL0001P2,B0041AAF0AIDU01,00:38:46,00:38:46,12,18608,2022-03-27,Terminal Paralímpico (Recreio) :: Plataforma Norte,-23.00838950133272,-43.44042463558197,POINT (-43.44042463558197 -23.00838950133272)
144,144,3083BC0002P2,B0041AAF0AIDU01,00:00:00,00:00:00,1,0,2022-03-28,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
145,145,3083BC0001U2,B0041AAF0AIDU01,00:01:30,00:01:30,2,720,2022-03-28,Campinho,-22.88212,-43.34194,POINT (-43.34194 -22.88212)
146,146,4124BC0002X2,B0041AAF0AIDU01,00:05:38,00:05:38,3,2705,2022-03-28,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
147,147,4123BC0001X2,B0041AAF0AIDU01,00:10:11,00:10:11,4,4890,2022-03-28,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
148,148,4122BC0192X2,B0041AAF0AIDU01,00:13:33,00:13:33,5,6504,2022-03-28,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
149,149,4122BC0002X2,B0041AAF0AIDU01,00:16:33,00:16:33,6,7945,2022-03-28,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
150,150,4119BC0051U1,B0041AAF0AIDU01,00:23:01,00:23:01,7,11053,2022-03-28,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
151,151,4115BL0003U2,B0041AAF0AIDU01,00:24:19,00:24:19,8,11672,2022-03-28,Asa Branca,-22.96315,-43.39376,POINT (-43.39376 -22.96315)
