,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
68,68,4132BO0011U1,B0025AABAAIDU01,00:31:57,00:31:57,15,15339,2022-03-18,Guignard,-23.01083,-43.45261,POINT (-43.45261 -23.01083)
69,69,4132BO0012U1,B0025AABAAIDU01,00:32:50,00:32:50,16,15761,2022-03-18,Gelson Fonseca,-23.00981,-43.448640000000005,POINT (-43.44864 -23.00981)
70,70,4132BO0013U1,B0025AABAAIDU01,00:34:15,00:34:15,17,16440,2022-03-18,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
71,71,4128BO0001U1,B0025AABAAIDU01,00:36:32,00:36:32,18,17541,2022-03-18,Pontões / Barrasul,-23.00551,-43.4319,POINT (-43.4319 -23.00551)
72,72,4128BO0002U1,B0025AABAAIDU01,00:38:19,00:38:19,19,18399,2022-03-18,Pedra de Itaúna,-23.00295,-43.424,POINT (-43.424 -23.00295)
73,73,4128BO0003U1,B0025AABAAIDU01,00:39:48,00:39:48,20,19109,2022-03-18,Interlagos,-23.00092,-43.417429999999996,POINT (-43.41743 -23.00092)
74,74,4128BO0004U1,B0025AABAAIDU01,00:40:56,00:40:56,21,19649,2022-03-18,Golfe Olímpico,-23.00009,-43.41223,POINT (-43.41223 -23.00009)
75,75,4128BO0005U1,B0025AABAAIDU01,00:42:04,00:42:04,22,20193,2022-03-18,Riomar,-22.99999,-43.40692,POINT (-43.40692 -22.99999)
76,76,4128BO0212U2,B0025AABAAIDU01,00:43:52,00:43:52,23,21057,2022-03-18,Santa Monica Jardins,-23.00025052263605,-43.398496050683434,POINT (-43.39849605068343 -23.00025052263605)
77,77,4128BO0216U2,B0025AABAAIDU01,00:45:46,00:45:46,24,21968,2022-03-18,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
78,78,4128BO0218U2,B0025AABAAIDU01,00:47:10,00:47:10,25,22645,2022-03-18,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
79,79,4128BO0221U2,B0025AABAAIDU01,00:48:24,00:48:24,26,23234,2022-03-18,Bosque da Barra,-23.000352332607445,-43.37725588075345,POINT (-43.37725588075345 -23.00035233260745)
80,80,4128B00225P0,B0025AABAAIDU01,00:51:04,00:51:04,27,24512,2022-03-18,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
81,81,5151BO0003X1,B0025AABAAIDU01,00:00:00,00:00:00,1,0,2022-03-19,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
82,82,5151BO0004U1,B0025AABAAIDU01,00:03:18,00:03:18,2,1585,2022-03-19,Embrapa,-22.99965,-43.58229,POINT (-43.58229 -22.99965)
83,83,5151BO0005U1,B0025AABAAIDU01,00:08:33,00:08:33,3,4111,2022-03-19,CTEx,-23.00527,-43.558409999999995,POINT (-43.55840999999999 -23.00527)
84,84,5151BO0006U1,B0025AABAAIDU01,00:12:38,00:12:38,4,6068,2022-03-19,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
85,85,4131BO0085U2,B0025AABAAIDU01,00:18:00,00:18:00,5,8641,2022-03-19,Pontal,-23.016364187245888,-43.515884263849955,POINT (-43.51588426384996 -23.01636418724589)
86,86,4131BO0088U2,B0025AABAAIDU01,00:19:34,00:19:34,6,9394,2022-03-19,Dom Bosco,-23.0182993794805,-43.50883388495998,POINT (-43.50883388495998 -23.0182993794805)
87,87,4132BO0003U1,B0025AABAAIDU01,00:21:30,00:21:30,7,10320,2022-03-19,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
88,88,4132BO0004U1,B0025AABAAIDU01,00:22:16,00:22:16,8,10689,2022-03-19,Recanto das Garças,-23.02107,-43.49658,POINT (-43.49658 -23.02107)
89,89,4132BO0005U1,B0025AABAAIDU01,00:24:22,00:24:22,9,11699,2022-03-19,Recreio Shopping,-23.019560000000002,-43.48686,POINT (-43.48686 -23.01956)
90,90,4132BO0006U1,B0025AABAAIDU01,00:25:19,00:25:19,10,12154,2022-03-19,Guiomar Novaes,-23.01846,-43.48258,POINT (-43.48258 -23.01846)
91,91,4132BO0007U1,B0025AABAAIDU01,00:26:34,00:26:34,11,12756,2022-03-19,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
92,92,4132BO0008U1,B0025AABAAIDU01,00:27:47,00:27:47,12,13340,2022-03-19,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
93,93,4132BO0009U1,B0025AABAAIDU01,00:28:50,00:28:50,13,13843,2022-03-19,Benvindo de Novaes,-23.014429999999997,-43.46668,POINT (-43.46668 -23.01443)
94,94,4132BO0010U1,B0025AABAAIDU01,00:30:39,00:30:39,14,14719,2022-03-19,Gláucio Gil,-23.01233,-43.45844,POINT (-43.45844 -23.01233)
95,95,4132BO0011U1,B0025AABAAIDU01,00:31:57,00:31:57,15,15339,2022-03-19,Guignard,-23.01083,-43.45261,POINT (-43.45261 -23.01083)
96,96,4132BO0012U1,B0025AABAAIDU01,00:32:50,00:32:50,16,15761,2022-03-19,Gelson Fonseca,-23.00981,-43.448640000000005,POINT (-43.44864 -23.00981)
97,97,4132BO0013U1,B0025AABAAIDU01,00:34:15,00:34:15,17,16440,2022-03-19,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
98,98,4128BO0001U1,B0025AABAAIDU01,00:36:32,00:36:32,18,17541,2022-03-19,Pontões / Barrasul,-23.00551,-43.4319,POINT (-43.4319 -23.00551)
99,99,4128BO0002U1,B0025AABAAIDU01,00:38:19,00:38:19,19,18399,2022-03-19,Pedra de Itaúna,-23.00295,-43.424,POINT (-43.424 -23.00295)
100,100,4128BO0003U1,B0025AABAAIDU01,00:39:48,00:39:48,20,19109,2022-03-19,Interlagos,-23.00092,-43.417429999999996,POINT (-43.41743 -23.00092)
101,101,4128BO0004U1,B0025AABAAIDU01,00:40:56,00:40:56,21,19649,2022-03-19,Golfe Olímpico,-23.00009,-43.41223,POINT (-43.41223 -23.00009)
102,102,4128BO0005U1,B0025AABAAIDU01,00:42:04,00:42:04,22,20193,2022-03-19,Riomar,-22.99999,-43.40692,POINT (-43.40692 -22.99999)
103,103,4128BO0212U2,B0025AABAAIDU01,00:43:52,00:43:52,23,21057,2022-03-19,Santa Monica Jardins,-23.00025052263605,-43.398496050683434,POINT (-43.39849605068343 -23.00025052263605)
104,104,4128BO0216U2,B0025AABAAIDU01,00:45:46,00:45:46,24,21968,2022-03-19,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
105,105,4128BO0218U2,B0025AABAAIDU01,00:47:10,00:47:10,25,22645,2022-03-19,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
106,106,4128BO0221U2,B0025AABAAIDU01,00:48:24,00:48:24,26,23234,2022-03-19,Bosque da Barra,-23.000352332607445,-43.37725588075345,POINT (-43.37725588075345 -23.00035233260745)
107,107,4128B00225P0,B0025AABAAIDU01,00:51:04,00:51:04,27,24512,2022-03-19,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
108,108,5151BO0003X1,B0025AABAAIDU01,00:00:00,00:00:00,1,0,2022-03-20,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
109,109,5151BO0004U1,B0025AABAAIDU01,00:03:18,00:03:18,2,1585,2022-03-20,Embrapa,-22.99965,-43.58229,POINT (-43.58229 -22.99965)
110,110,5151BO0005U1,B0025AABAAIDU01,00:08:33,00:08:33,3,4111,2022-03-20,CTEx,-23.00527,-43.558409999999995,POINT (-43.55840999999999 -23.00527)
111,111,5151BO0006U1,B0025AABAAIDU01,00:12:38,00:12:38,4,6068,2022-03-20,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
112,112,4131BO0085U2,B0025AABAAIDU01,00:18:00,00:18:00,5,8641,2022-03-20,Pontal,-23.016364187245888,-43.515884263849955,POINT (-43.51588426384996 -23.01636418724589)
113,113,4131BO0088U2,B0025AABAAIDU01,00:19:34,00:19:34,6,9394,2022-03-20,Dom Bosco,-23.0182993794805,-43.50883388495998,POINT (-43.50883388495998 -23.0182993794805)
114,114,4132BO0003U1,B0025AABAAIDU01,00:21:30,00:21:30,7,10320,2022-03-20,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
115,115,4132BO0004U1,B0025AABAAIDU01,00:22:16,00:22:16,8,10689,2022-03-20,Recanto das Garças,-23.02107,-43.49658,POINT (-43.49658 -23.02107)
116,116,4132BO0005U1,B0025AABAAIDU01,00:24:22,00:24:22,9,11699,2022-03-20,Recreio Shopping,-23.019560000000002,-43.48686,POINT (-43.48686 -23.01956)
117,117,4132BO0006U1,B0025AABAAIDU01,00:25:19,00:25:19,10,12154,2022-03-20,Guiomar Novaes,-23.01846,-43.48258,POINT (-43.48258 -23.01846)
118,118,4132BO0007U1,B0025AABAAIDU01,00:26:34,00:26:34,11,12756,2022-03-20,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
119,119,4132BO0008U1,B0025AABAAIDU01,00:27:47,00:27:47,12,13340,2022-03-20,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
120,120,4132BO0009U1,B0025AABAAIDU01,00:28:50,00:28:50,13,13843,2022-03-20,Benvindo de Novaes,-23.014429999999997,-43.46668,POINT (-43.46668 -23.01443)
121,121,4132BO0010U1,B0025AABAAIDU01,00:30:39,00:30:39,14,14719,2022-03-20,Gláucio Gil,-23.01233,-43.45844,POINT (-43.45844 -23.01233)
122,122,4132BO0011U1,B0025AABAAIDU01,00:31:57,00:31:57,15,15339,2022-03-20,Guignard,-23.01083,-43.45261,POINT (-43.45261 -23.01083)
123,123,4132BO0012U1,B0025AABAAIDU01,00:32:50,00:32:50,16,15761,2022-03-20,Gelson Fonseca,-23.00981,-43.448640000000005,POINT (-43.44864 -23.00981)
124,124,4132BO0013U1,B0025AABAAIDU01,00:34:15,00:34:15,17,16440,2022-03-20,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
125,125,4128BO0001U1,B0025AABAAIDU01,00:36:32,00:36:32,18,17541,2022-03-20,Pontões / Barrasul,-23.00551,-43.4319,POINT (-43.4319 -23.00551)
126,126,4128BO0002U1,B0025AABAAIDU01,00:38:19,00:38:19,19,18399,2022-03-20,Pedra de Itaúna,-23.00295,-43.424,POINT (-43.424 -23.00295)
127,127,4128BO0003U1,B0025AABAAIDU01,00:39:48,00:39:48,20,19109,2022-03-20,Interlagos,-23.00092,-43.417429999999996,POINT (-43.41743 -23.00092)
128,128,4128BO0004U1,B0025AABAAIDU01,00:40:56,00:40:56,21,19649,2022-03-20,Golfe Olímpico,-23.00009,-43.41223,POINT (-43.41223 -23.00009)
129,129,4128BO0005U1,B0025AABAAIDU01,00:42:04,00:42:04,22,20193,2022-03-20,Riomar,-22.99999,-43.40692,POINT (-43.40692 -22.99999)
130,130,4128BO0212U2,B0025AABAAIDU01,00:43:52,00:43:52,23,21057,2022-03-20,Santa Monica Jardins,-23.00025052263605,-43.398496050683434,POINT (-43.39849605068343 -23.00025052263605)
131,131,4128BO0216U2,B0025AABAAIDU01,00:45:46,00:45:46,24,21968,2022-03-20,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
132,132,4128BO0218U2,B0025AABAAIDU01,00:47:10,00:47:10,25,22645,2022-03-20,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
133,133,4128BO0221U2,B0025AABAAIDU01,00:48:24,00:48:24,26,23234,2022-03-20,Bosque da Barra,-23.000352332607445,-43.37725588075345,POINT (-43.37725588075345 -23.00035233260745)
134,134,4128B00225P0,B0025AABAAIDU01,00:51:04,00:51:04,27,24512,2022-03-20,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
135,135,5151BO0003X1,B0025AABAAIDU01,00:00:00,00:00:00,1,0,2022-03-21,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
136,136,5151BO0004U1,B0025AABAAIDU01,00:03:18,00:03:18,2,1585,2022-03-21,Embrapa,-22.99965,-43.58229,POINT (-43.58229 -22.99965)
137,137,5151BO0005U1,B0025AABAAIDU01,00:08:33,00:08:33,3,4111,2022-03-21,CTEx,-23.00527,-43.558409999999995,POINT (-43.55840999999999 -23.00527)
138,138,5151BO0006U1,B0025AABAAIDU01,00:12:38,00:12:38,4,6068,2022-03-21,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
139,139,4131BO0085U2,B0025AABAAIDU01,00:18:00,00:18:00,5,8641,2022-03-21,Pontal,-23.016364187245888,-43.515884263849955,POINT (-43.51588426384996 -23.01636418724589)
140,140,4131BO0088U2,B0025AABAAIDU01,00:19:34,00:19:34,6,9394,2022-03-21,Dom Bosco,-23.0182993794805,-43.50883388495998,POINT (-43.50883388495998 -23.0182993794805)
141,141,4132BO0003U1,B0025AABAAIDU01,00:21:30,00:21:30,7,10320,2022-03-21,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
142,142,4132BO0004U1,B0025AABAAIDU01,00:22:16,00:22:16,8,10689,2022-03-21,Recanto das Garças,-23.02107,-43.49658,POINT (-43.49658 -23.02107)
143,143,4132BO0005U1,B0025AABAAIDU01,00:24:22,00:24:22,9,11699,2022-03-21,Recreio Shopping,-23.019560000000002,-43.48686,POINT (-43.48686 -23.01956)
144,144,4132BO0006U1,B0025AABAAIDU01,00:25:19,00:25:19,10,12154,2022-03-21,Guiomar Novaes,-23.01846,-43.48258,POINT (-43.48258 -23.01846)
145,145,4132BO0007U1,B0025AABAAIDU01,00:26:34,00:26:34,11,12756,2022-03-21,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
146,146,4132BO0008U1,B0025AABAAIDU01,00:27:47,00:27:47,12,13340,2022-03-21,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
147,147,4132BO0009U1,B0025AABAAIDU01,00:28:50,00:28:50,13,13843,2022-03-21,Benvindo de Novaes,-23.014429999999997,-43.46668,POINT (-43.46668 -23.01443)
148,148,4132BO0010U1,B0025AABAAIDU01,00:30:39,00:30:39,14,14719,2022-03-21,Gláucio Gil,-23.01233,-43.45844,POINT (-43.45844 -23.01233)
149,149,4132BO0011U1,B0025AABAAIDU01,00:31:57,00:31:57,15,15339,2022-03-21,Guignard,-23.01083,-43.45261,POINT (-43.45261 -23.01083)
150,150,4132BO0012U1,B0025AABAAIDU01,00:32:50,00:32:50,16,15761,2022-03-21,Gelson Fonseca,-23.00981,-43.448640000000005,POINT (-43.44864 -23.00981)
151,151,4132BO0013U1,B0025AABAAIDU01,00:34:15,00:34:15,17,16440,2022-03-21,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
152,152,4128BO0001U1,B0025AABAAIDU01,00:36:32,00:36:32,18,17541,2022-03-21,Pontões / Barrasul,-23.00551,-43.4319,POINT (-43.4319 -23.00551)
