,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
32,32,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-21,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
33,33,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-21,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
34,34,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-21,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
35,35,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-21,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
36,36,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-22,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
37,37,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-22,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
38,38,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-22,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
39,39,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-22,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
40,40,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-22,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
41,41,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-22,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
42,42,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-23,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
43,43,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-23,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
44,44,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-23,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
45,45,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-23,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
46,46,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-23,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
47,47,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-23,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
48,48,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-24,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
