,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
19,19,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-17,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
20,20,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-18,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
21,21,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-18,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
22,22,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-18,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
23,23,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-18,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
24,24,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-18,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
25,25,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-18,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
26,26,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-18,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
27,27,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-18,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
28,28,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-18,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
29,29,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-18,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
30,30,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-19,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
31,31,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-19,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
32,32,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-19,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
33,33,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-19,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
34,34,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-19,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
35,35,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-19,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
36,36,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-19,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
37,37,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-19,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
38,38,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-19,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
39,39,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-19,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
40,40,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-20,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
41,41,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-20,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
42,42,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-20,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
43,43,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-20,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
44,44,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-20,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
45,45,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-20,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
46,46,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-20,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
47,47,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-20,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
48,48,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-20,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
49,49,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-20,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
50,50,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-21,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
51,51,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-21,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
52,52,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-21,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
53,53,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-21,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
54,54,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-21,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
55,55,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-21,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
56,56,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-21,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
57,57,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-21,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
58,58,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-21,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
59,59,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-21,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
60,60,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-22,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
61,61,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-22,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
62,62,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-22,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
63,63,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-22,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
64,64,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-22,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
65,65,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-22,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
66,66,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-22,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
67,67,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-22,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
68,68,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-22,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
69,69,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-22,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
70,70,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-23,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
71,71,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-23,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
72,72,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-23,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
73,73,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-23,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
74,74,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-23,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
75,75,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-23,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
76,76,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-23,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
77,77,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-23,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
78,78,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-23,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
79,79,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-23,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
80,80,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-24,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
81,81,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-24,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
82,82,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-24,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
83,83,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-24,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
84,84,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-24,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
85,85,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-24,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
86,86,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-24,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
87,87,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-24,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
88,88,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-24,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
89,89,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-24,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
90,90,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-25,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
91,91,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-25,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
92,92,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-25,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
93,93,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-25,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
94,94,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-25,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
95,95,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-25,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
96,96,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-25,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
97,97,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-25,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
98,98,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-25,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
99,99,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-25,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
100,100,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-26,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
101,101,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-26,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
102,102,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-26,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
103,103,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-26,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
104,104,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-26,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
105,105,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-26,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
106,106,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-26,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
107,107,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-26,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
108,108,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-26,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
109,109,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-26,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
110,110,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-27,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
111,111,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-27,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
112,112,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-27,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
113,113,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-27,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
114,114,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-27,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
115,115,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-27,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
116,116,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-27,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
117,117,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-27,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
118,118,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-27,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
119,119,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-27,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
120,120,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-28,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
121,121,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-28,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
122,122,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-28,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
123,123,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-28,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
124,124,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-28,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
125,125,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-28,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
126,126,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-28,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
127,127,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-28,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
128,128,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-28,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
129,129,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-28,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
130,130,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-29,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
131,131,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-29,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
132,132,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-29,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
133,133,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-29,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
134,134,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-29,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
135,135,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-29,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
136,136,4128BC0004X2,B0040AAFAAIDU01,00:00:00,00:00:00,7,12663,2022-03-29,Rio 2,-22.97328,-43.38234,POINT (-43.38234 -22.97328)
137,137,4128BC0003U2,B0040AAFAAIDU01,00:00:00,00:00:00,8,14734,2022-03-29,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
138,138,4128BO0226P2,B0040AAFAAIDU01,00:00:00,00:00:00,9,16658,2022-03-29,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
139,139,4128BO0010P2,B0040AAFAAIDU01,00:00:00,00:00:00,10,16846,2022-03-29,Terminal Alvorada :: Plataforma B (Embarque),-23.00127408294008,-43.365286095561984,POINT (-43.36528609556198 -23.00127408294008)
140,140,3083BC0002P2,B0040AAFAAIDU01,00:00:00,00:00:00,1,0,2022-03-30,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
141,141,4124BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,2,2686,2022-03-30,Praça Seca,-22.89741,-43.35204,POINT (-43.35204 -22.89741)
142,142,4123BC0001X2,B0040AAFAAIDU01,00:00:00,00:00:00,3,4871,2022-03-30,Tanque,-22.915229999999998,-43.3612,POINT (-43.3612 -22.91523)
143,143,4122BC0192X2,B0040AAFAAIDU01,00:00:00,00:00:00,4,6485,2022-03-30,Taquara,-22.92377,-43.37396,POINT (-43.37396 -22.92377)
144,144,4122BC0002X2,B0040AAFAAIDU01,00:00:00,00:00:00,5,7926,2022-03-30,Santa Efigênia,-22.93664,-43.37184,POINT (-43.37184 -22.93664)
145,145,4119BC0051U1,B0040AAFAAIDU01,00:00:00,00:00:00,6,11034,2022-03-30,Curicica,-22.959866713322835,-43.38886582163086,POINT (-43.38886582163086 -22.95986671332284)
