,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
19,19,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-19,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
20,20,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-19,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
21,21,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-19,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
22,22,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-19,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
23,23,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-19,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
24,24,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-20,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
25,25,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-20,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
26,26,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-20,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
27,27,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-20,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
28,28,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-20,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
29,29,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-20,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
30,30,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-21,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
31,31,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-21,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
32,32,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-21,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
33,33,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-21,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
34,34,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-21,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
35,35,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-21,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
36,36,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-22,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
37,37,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-22,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
38,38,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-22,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
39,39,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-22,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
40,40,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-22,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
41,41,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-22,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
42,42,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-23,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
43,43,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-23,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
44,44,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-23,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
45,45,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-23,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
46,46,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-23,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
47,47,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-23,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
48,48,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-24,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
49,49,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-24,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
50,50,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-24,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
51,51,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-24,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
52,52,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-24,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
53,53,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-24,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
54,54,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-25,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
55,55,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-25,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
56,56,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-25,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
57,57,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-25,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
58,58,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-25,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
59,59,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-25,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
60,60,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-26,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
61,61,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-26,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
62,62,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-26,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
63,63,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-26,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
64,64,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-26,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
65,65,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-26,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
66,66,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-27,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
67,67,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-27,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
68,68,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-27,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
69,69,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-27,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
70,70,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-27,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
71,71,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-27,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
72,72,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-28,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
73,73,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-28,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
74,74,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-28,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
75,75,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-28,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
76,76,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-28,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
77,77,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-28,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
78,78,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-29,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
79,79,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-29,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
80,80,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-29,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
81,81,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-29,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
82,82,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-29,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
83,83,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-29,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
84,84,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-01,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
85,85,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-01,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
86,86,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-01,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
87,87,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-01,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
88,88,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-01,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
89,89,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-01,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
90,90,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-02,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
91,91,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-02,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
92,92,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-02,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
93,93,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-02,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
94,94,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-02,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
95,95,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-02,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
96,96,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-04,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
97,97,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-04,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
98,98,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-04,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
99,99,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-04,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
100,100,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-04,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
101,101,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-04,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
102,102,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-05,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
103,103,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-05,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
104,104,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-05,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
105,105,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-05,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
106,106,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-05,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
107,107,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-05,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
108,108,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-06,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
109,109,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-06,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
110,110,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-06,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
111,111,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-06,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
112,112,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-06,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
113,113,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-06,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
114,114,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-07,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
115,115,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-07,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
116,116,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-07,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
117,117,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-07,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
118,118,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-07,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
119,119,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-07,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
120,120,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-08,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
121,121,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-08,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
122,122,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-08,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
123,123,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-08,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
124,124,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-08,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
125,125,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-08,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
126,126,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-09,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
127,127,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-09,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
128,128,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-09,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
129,129,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-09,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
130,130,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-09,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
131,131,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-09,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
132,132,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-10,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
133,133,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-10,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
134,134,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-10,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
135,135,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-10,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
136,136,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-05-10,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
137,137,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-05-10,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
138,138,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-05-11,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
139,139,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-05-11,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
140,140,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-05-11,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
141,141,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-05-11,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
