,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
21,21,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-17,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
22,22,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-17,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
23,23,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-17,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
24,24,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-18,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
25,25,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-18,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
26,26,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-18,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
27,27,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-18,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
28,28,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-18,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
29,29,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-18,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
30,30,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-18,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
31,31,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-18,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
32,32,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-18,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
33,33,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-18,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
34,34,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-18,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
35,35,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-18,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
36,36,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-19,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
37,37,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-19,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
38,38,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-19,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
39,39,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-19,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
40,40,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-19,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
41,41,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-19,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
42,42,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-19,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
43,43,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-19,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
44,44,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-19,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
45,45,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-19,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
46,46,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-19,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
47,47,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-19,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
48,48,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-20,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
49,49,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-20,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
50,50,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-20,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
51,51,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-20,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
52,52,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-20,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
53,53,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-20,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
54,54,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-20,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
55,55,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-20,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
56,56,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-20,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
57,57,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-20,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
58,58,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-20,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
59,59,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-20,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
60,60,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-21,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
61,61,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-21,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
62,62,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-21,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
63,63,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-21,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
64,64,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-21,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
65,65,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-21,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
66,66,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-21,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
67,67,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-21,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
68,68,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-21,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
69,69,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-21,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
70,70,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-21,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
71,71,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-21,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
72,72,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-22,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
73,73,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-22,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
74,74,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-22,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
75,75,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-22,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
76,76,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-22,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
77,77,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-22,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
78,78,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-22,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
79,79,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-22,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
80,80,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-22,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
81,81,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-22,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
82,82,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-22,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
83,83,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-22,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
84,84,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-23,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
85,85,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-23,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
86,86,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-23,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
87,87,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-23,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
88,88,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-23,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
89,89,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-23,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
90,90,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-23,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
91,91,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-23,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
92,92,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-23,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
93,93,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-23,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
94,94,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-23,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
95,95,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-23,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
96,96,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-24,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
97,97,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-24,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
98,98,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-24,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
99,99,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-24,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
100,100,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-24,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
101,101,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-24,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
102,102,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-24,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
103,103,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-24,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
104,104,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-24,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
105,105,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-24,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
106,106,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-24,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
107,107,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-24,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
108,108,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-25,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
109,109,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-25,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
110,110,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-25,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
111,111,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-25,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
112,112,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-25,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
113,113,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-25,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
114,114,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-25,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
115,115,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-25,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
116,116,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-25,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
117,117,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-25,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
118,118,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-25,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
119,119,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-25,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
120,120,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-26,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
121,121,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-26,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
122,122,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-26,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
123,123,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-26,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
124,124,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-26,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
125,125,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-26,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
126,126,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-26,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
127,127,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-26,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
128,128,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-26,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
129,129,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-26,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
130,130,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-26,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
131,131,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-26,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
132,132,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-27,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
133,133,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-27,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
134,134,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-27,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
135,135,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-27,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
136,136,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-27,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
137,137,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-27,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
138,138,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-27,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
139,139,4128BO0218U2,B0018AAF0AIDU01,00:25:31,00:25:31,8,12251,2022-04-27,Novo Leblon,-23.000458847108817,-43.38300405371413,POINT (-43.38300405371413 -23.00045884710882)
140,140,4128BO0011U1,B0018AAF0AIDU01,00:30:09,00:30:09,9,14476,2022-04-27,Barra Shopping (Parador),-23.000020000000003,-43.3613,POINT (-43.3613 -23.00002)
141,141,4128BO0013U1,B0018AAF0AIDU01,00:32:02,00:32:02,10,15379,2022-04-27,Parque das Rosas,-23.00011,-43.35249,POINT (-43.35249 -23.00011)
142,142,4128BO0018X1,B0018AAF0AIDU01,00:38:23,00:38:23,11,18425,2022-04-27,Bosque Marapendi,-23.003729999999997,-43.323029999999996,POINT (-43.32303 -23.00373)
143,143,4128BO0019P1,B0018AAF0AIDU01,00:40:44,00:40:44,12,19559,2022-04-27,Jardim Oceânico,-23.00675,-43.312459999999994,POINT (-43.31245999999999 -23.00675)
144,144,4132BO0003U1,B0018AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-28,Notre Dame,-23.02065,-43.50016,POINT (-43.50016 -23.02065)
145,145,4132BO0005X1,B0018AAF0AIDU01,00:02:40,00:02:40,2,1284,2022-04-28,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
146,146,4132BO0007U1,B0018AAF0AIDU01,00:05:03,00:05:03,3,2427,2022-04-28,Gilka Machado,-23.017020000000002,-43.47691,POINT (-43.47691 -23.01702)
147,147,4132BO0008U1,B0018AAF0AIDU01,00:06:16,00:06:16,4,3011,2022-04-28,Nova Barra,-23.015639999999998,-43.47141,POINT (-43.47141 -23.01564)
148,148,4132BO0010X1,B0018AAF0AIDU01,00:08:57,00:08:57,5,4300,2022-04-28,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
149,149,4132BO0013U1,B0018AAF0AIDU01,00:12:43,00:12:43,6,6111,2022-04-28,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
150,150,4128BO0216U2,B0018AAF0AIDU01,00:24:06,00:24:06,7,11574,2022-04-28,Américas Park,-23.00046933557426,-43.38961203019338,POINT (-43.38961203019338 -23.00046933557426)
