,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
13,13,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-18,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
14,14,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-18,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
15,15,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-18,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
16,16,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-18,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
17,17,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-18,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
18,18,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-19,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
19,19,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-19,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
20,20,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-19,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
21,21,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-19,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
22,22,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-19,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
23,23,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-19,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
24,24,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-20,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
25,25,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-20,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
26,26,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-20,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
27,27,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-20,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
28,28,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-20,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
29,29,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-20,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
30,30,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-21,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
31,31,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-21,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
32,32,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-21,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
33,33,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-21,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
34,34,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-21,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
35,35,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-21,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
36,36,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-22,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
37,37,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-22,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
38,38,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-22,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
39,39,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-22,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
40,40,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-22,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
41,41,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-22,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
42,42,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-23,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
43,43,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-23,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
44,44,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-23,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
45,45,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-23,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
46,46,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-23,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
47,47,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-23,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
48,48,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-24,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
49,49,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-24,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
50,50,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-24,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
51,51,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-24,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
52,52,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-24,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
53,53,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-24,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
54,54,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-25,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
55,55,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-25,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
56,56,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-25,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
57,57,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-25,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
58,58,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-25,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
59,59,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-25,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
60,60,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-26,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
61,61,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-26,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
62,62,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-26,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
63,63,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-26,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
64,64,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-26,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
65,65,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-26,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
66,66,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-27,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
67,67,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-27,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
68,68,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-27,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
69,69,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-27,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
70,70,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-27,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
71,71,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-27,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
72,72,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-28,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
73,73,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-28,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
74,74,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-28,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
75,75,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-28,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
76,76,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-28,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
77,77,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-28,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
78,78,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-04-29,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
79,79,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-04-29,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
80,80,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-04-29,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
81,81,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-04-29,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
82,82,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-04-29,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
83,83,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-04-29,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
84,84,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-01,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
85,85,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-01,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
86,86,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-01,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
87,87,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-01,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
88,88,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-01,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
89,89,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-01,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
90,90,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-02,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
91,91,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-02,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
92,92,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-02,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
93,93,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-02,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
94,94,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-02,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
95,95,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-02,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
96,96,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-04,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
97,97,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-04,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
98,98,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-04,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
99,99,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-04,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
100,100,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-04,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
101,101,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-04,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
102,102,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-05,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
103,103,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-05,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
104,104,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-05,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
105,105,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-05,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
106,106,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-05,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
107,107,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-05,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
108,108,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-06,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
109,109,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-06,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
110,110,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-06,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
111,111,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-06,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
112,112,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-06,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
113,113,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-06,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
114,114,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-07,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
115,115,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-07,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
116,116,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-07,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
117,117,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-07,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
118,118,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-07,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
119,119,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-07,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
120,120,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-08,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
121,121,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-08,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
122,122,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-08,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
123,123,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-08,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
124,124,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-08,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
125,125,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-08,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
126,126,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-09,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
127,127,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-09,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
128,128,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-09,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
129,129,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-09,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
130,130,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-09,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
131,131,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-09,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
132,132,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-10,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
133,133,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-10,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
134,134,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-10,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
135,135,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-10,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
136,136,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-10,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
137,137,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-10,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
138,138,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-11,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
139,139,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-11,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
140,140,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-11,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
141,141,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-11,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
142,142,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-11,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
143,143,4128B00225P0,B0013AAF0AIDU01,00:50:41,00:50:41,6,24333,2022-05-11,Terminal Alvorada :: Plataforma A (Desembarque),-23.00107740690031,-43.364808788085874,POINT (-43.36480878808587 -23.00107740690031)
144,144,5151BO0003X1,B0013AAF0AIDU01,00:00:00,00:00:00,1,0,2022-05-12,Mato Alto,-22.99407,-43.59653,POINT (-43.59653 -22.99407)
145,145,5151BO0006U1,B0013AAF0AIDU01,00:12:36,00:12:36,2,6054,2022-05-12,Ilha de Guaratiba,-23.009520000000002,-43.53988,POINT (-43.53988 -23.00952)
146,146,4132BO0005X1,B0013AAF0AIDU01,00:24:00,00:24:00,3,11526,2022-05-12,Recreio Shopping,-23.01979,-43.48766,POINT (-43.48766 -23.01979)
147,147,4132BO0010X1,B0013AAF0AIDU01,00:30:18,00:30:18,4,14544,2022-05-12,Gláucio Gil,-23.012539999999998,-43.45928,POINT (-43.45928 -23.01254)
148,148,4132BO0013U1,B0013AAF0AIDU01,00:34:04,00:34:04,5,16355,2022-05-12,Salvador Allende,-23.00819,-43.44225,POINT (-43.44225 -23.00819)
