,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
15,15,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-16,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
16,16,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-16,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
17,17,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-16,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
18,18,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-16,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
19,19,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-16,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
20,20,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-16,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
21,21,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-17,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
22,22,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-17,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
23,23,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-17,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
24,24,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-17,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
25,25,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-17,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
26,26,3041BC0001U2,B0042AABAAIDU01,00:14:12,00:14:12,6,6820,2022-04-17,Cardoso Moraes,-22.85739,-43.258070000000004,POINT (-43.25807 -22.85739)
27,27,3042BC0001U2,B0042AABAAIDU01,00:16:47,00:16:47,7,8061,2022-04-17,Olaria,-22.8485,-43.265440000000005,POINT (-43.26544000000001 -22.8485)
28,28,3043BC0004U2,B0042AABAAIDU01,00:18:51,00:18:51,8,9053,2022-04-17,Ibiapina,-22.842389999999998,-43.27251,POINT (-43.27251 -22.84239)
29,29,3043BC0003U2,B0042AABAAIDU01,00:19:48,00:19:48,9,9506,2022-04-17,Penha I,-22.841379999999997,-43.276790000000005,POINT (-43.27679000000001 -22.84138)
30,30,3043BC0001U2,B0042AABAAIDU01,00:21:17,00:21:17,10,10223,2022-04-17,Pastor José Santos,-22.839029999999998,-43.2833,POINT (-43.2833 -22.83903)
31,31,3044BC0003U2,B0042AABAAIDU01,00:22:43,00:22:43,11,10910,2022-04-17,Guaporé,-22.8376,-43.28982,POINT (-43.28982 -22.8376)
32,32,3044BC0002U2,B0042AABAAIDU01,00:23:52,00:23:52,12,11458,2022-04-17,Praça do Carmo,-22.838729999999998,-43.29502,POINT (-43.29502 -22.83873)
33,33,3044BC0001U2,B0042AABAAIDU01,00:24:52,00:24:52,13,11942,2022-04-17,Pedro Taques,-22.841379999999997,-43.298770000000005,POINT (-43.29877 -22.84138)
34,34,3072BC0001U2,B0042AABAAIDU01,00:27:37,00:27:37,14,13259,2022-04-17,Vila Kosmos,-22.84965,-43.308,POINT (-43.308 -22.84965)
35,35,3073BC0002U2,B0042AABAAIDU01,00:28:45,00:28:45,15,13804,2022-04-17,Vicente de Carvalho,-22.85237,-43.31243,POINT (-43.31243 -22.85237)
36,36,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-17,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
37,37,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-17,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
38,38,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-17,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
39,39,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-17,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
40,40,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-17,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
41,41,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-17,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
42,42,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-18,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
43,43,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-18,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
44,44,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-18,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
45,45,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-18,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
46,46,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-18,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
47,47,3041BC0001U2,B0042AABAAIDU01,00:14:12,00:14:12,6,6820,2022-04-18,Cardoso Moraes,-22.85739,-43.258070000000004,POINT (-43.25807 -22.85739)
48,48,3042BC0001U2,B0042AABAAIDU01,00:16:47,00:16:47,7,8061,2022-04-18,Olaria,-22.8485,-43.265440000000005,POINT (-43.26544000000001 -22.8485)
49,49,3043BC0004U2,B0042AABAAIDU01,00:18:51,00:18:51,8,9053,2022-04-18,Ibiapina,-22.842389999999998,-43.27251,POINT (-43.27251 -22.84239)
50,50,3043BC0003U2,B0042AABAAIDU01,00:19:48,00:19:48,9,9506,2022-04-18,Penha I,-22.841379999999997,-43.276790000000005,POINT (-43.27679000000001 -22.84138)
51,51,3043BC0001U2,B0042AABAAIDU01,00:21:17,00:21:17,10,10223,2022-04-18,Pastor José Santos,-22.839029999999998,-43.2833,POINT (-43.2833 -22.83903)
52,52,3044BC0003U2,B0042AABAAIDU01,00:22:43,00:22:43,11,10910,2022-04-18,Guaporé,-22.8376,-43.28982,POINT (-43.28982 -22.8376)
53,53,3044BC0002U2,B0042AABAAIDU01,00:23:52,00:23:52,12,11458,2022-04-18,Praça do Carmo,-22.838729999999998,-43.29502,POINT (-43.29502 -22.83873)
54,54,3044BC0001U2,B0042AABAAIDU01,00:24:52,00:24:52,13,11942,2022-04-18,Pedro Taques,-22.841379999999997,-43.298770000000005,POINT (-43.29877 -22.84138)
55,55,3072BC0001U2,B0042AABAAIDU01,00:27:37,00:27:37,14,13259,2022-04-18,Vila Kosmos,-22.84965,-43.308,POINT (-43.308 -22.84965)
56,56,3073BC0002U2,B0042AABAAIDU01,00:28:45,00:28:45,15,13804,2022-04-18,Vicente de Carvalho,-22.85237,-43.31243,POINT (-43.31243 -22.85237)
57,57,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-18,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
58,58,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-18,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
59,59,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-18,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
60,60,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-18,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
61,61,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-18,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
62,62,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-18,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
63,63,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-19,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
64,64,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-19,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
65,65,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-19,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
66,66,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-19,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
67,67,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-19,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
68,68,3041BC0001U2,B0042AABAAIDU01,00:14:12,00:14:12,6,6820,2022-04-19,Cardoso Moraes,-22.85739,-43.258070000000004,POINT (-43.25807 -22.85739)
69,69,3042BC0001U2,B0042AABAAIDU01,00:16:47,00:16:47,7,8061,2022-04-19,Olaria,-22.8485,-43.265440000000005,POINT (-43.26544000000001 -22.8485)
70,70,3043BC0004U2,B0042AABAAIDU01,00:18:51,00:18:51,8,9053,2022-04-19,Ibiapina,-22.842389999999998,-43.27251,POINT (-43.27251 -22.84239)
71,71,3043BC0003U2,B0042AABAAIDU01,00:19:48,00:19:48,9,9506,2022-04-19,Penha I,-22.841379999999997,-43.276790000000005,POINT (-43.27679000000001 -22.84138)
72,72,3043BC0001U2,B0042AABAAIDU01,00:21:17,00:21:17,10,10223,2022-04-19,Pastor José Santos,-22.839029999999998,-43.2833,POINT (-43.2833 -22.83903)
73,73,3044BC0003U2,B0042AABAAIDU01,00:22:43,00:22:43,11,10910,2022-04-19,Guaporé,-22.8376,-43.28982,POINT (-43.28982 -22.8376)
74,74,3044BC0002U2,B0042AABAAIDU01,00:23:52,00:23:52,12,11458,2022-04-19,Praça do Carmo,-22.838729999999998,-43.29502,POINT (-43.29502 -22.83873)
75,75,3044BC0001U2,B0042AABAAIDU01,00:24:52,00:24:52,13,11942,2022-04-19,Pedro Taques,-22.841379999999997,-43.298770000000005,POINT (-43.29877 -22.84138)
76,76,3072BC0001U2,B0042AABAAIDU01,00:27:37,00:27:37,14,13259,2022-04-19,Vila Kosmos,-22.84965,-43.308,POINT (-43.308 -22.84965)
77,77,3073BC0002U2,B0042AABAAIDU01,00:28:45,00:28:45,15,13804,2022-04-19,Vicente de Carvalho,-22.85237,-43.31243,POINT (-43.31243 -22.85237)
78,78,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-19,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
79,79,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-19,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
80,80,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-19,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
81,81,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-19,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
82,82,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-19,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
83,83,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-19,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
84,84,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-20,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
85,85,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-20,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
86,86,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-20,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
87,87,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-20,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
88,88,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-20,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
89,89,3041BC0001U2,B0042AABAAIDU01,00:14:12,00:14:12,6,6820,2022-04-20,Cardoso Moraes,-22.85739,-43.258070000000004,POINT (-43.25807 -22.85739)
90,90,3042BC0001U2,B0042AABAAIDU01,00:16:47,00:16:47,7,8061,2022-04-20,Olaria,-22.8485,-43.265440000000005,POINT (-43.26544000000001 -22.8485)
91,91,3043BC0004U2,B0042AABAAIDU01,00:18:51,00:18:51,8,9053,2022-04-20,Ibiapina,-22.842389999999998,-43.27251,POINT (-43.27251 -22.84239)
92,92,3043BC0003U2,B0042AABAAIDU01,00:19:48,00:19:48,9,9506,2022-04-20,Penha I,-22.841379999999997,-43.276790000000005,POINT (-43.27679000000001 -22.84138)
93,93,3043BC0001U2,B0042AABAAIDU01,00:21:17,00:21:17,10,10223,2022-04-20,Pastor José Santos,-22.839029999999998,-43.2833,POINT (-43.2833 -22.83903)
94,94,3044BC0003U2,B0042AABAAIDU01,00:22:43,00:22:43,11,10910,2022-04-20,Guaporé,-22.8376,-43.28982,POINT (-43.28982 -22.8376)
95,95,3044BC0002U2,B0042AABAAIDU01,00:23:52,00:23:52,12,11458,2022-04-20,Praça do Carmo,-22.838729999999998,-43.29502,POINT (-43.29502 -22.83873)
96,96,3044BC0001U2,B0042AABAAIDU01,00:24:52,00:24:52,13,11942,2022-04-20,Pedro Taques,-22.841379999999997,-43.298770000000005,POINT (-43.29877 -22.84138)
97,97,3072BC0001U2,B0042AABAAIDU01,00:27:37,00:27:37,14,13259,2022-04-20,Vila Kosmos,-22.84965,-43.308,POINT (-43.308 -22.84965)
98,98,3073BC0002U2,B0042AABAAIDU01,00:28:45,00:28:45,15,13804,2022-04-20,Vicente de Carvalho,-22.85237,-43.31243,POINT (-43.31243 -22.85237)
99,99,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-20,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
100,100,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-20,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
101,101,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-20,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
102,102,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-20,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
103,103,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-20,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
104,104,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-20,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
105,105,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-21,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
106,106,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-21,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
107,107,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-21,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
108,108,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-21,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
109,109,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-21,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
110,110,3041BC0001U2,B0042AABAAIDU01,00:14:12,00:14:12,6,6820,2022-04-21,Cardoso Moraes,-22.85739,-43.258070000000004,POINT (-43.25807 -22.85739)
111,111,3042BC0001U2,B0042AABAAIDU01,00:16:47,00:16:47,7,8061,2022-04-21,Olaria,-22.8485,-43.265440000000005,POINT (-43.26544000000001 -22.8485)
112,112,3043BC0004U2,B0042AABAAIDU01,00:18:51,00:18:51,8,9053,2022-04-21,Ibiapina,-22.842389999999998,-43.27251,POINT (-43.27251 -22.84239)
113,113,3043BC0003U2,B0042AABAAIDU01,00:19:48,00:19:48,9,9506,2022-04-21,Penha I,-22.841379999999997,-43.276790000000005,POINT (-43.27679000000001 -22.84138)
114,114,3043BC0001U2,B0042AABAAIDU01,00:21:17,00:21:17,10,10223,2022-04-21,Pastor José Santos,-22.839029999999998,-43.2833,POINT (-43.2833 -22.83903)
115,115,3044BC0003U2,B0042AABAAIDU01,00:22:43,00:22:43,11,10910,2022-04-21,Guaporé,-22.8376,-43.28982,POINT (-43.28982 -22.8376)
116,116,3044BC0002U2,B0042AABAAIDU01,00:23:52,00:23:52,12,11458,2022-04-21,Praça do Carmo,-22.838729999999998,-43.29502,POINT (-43.29502 -22.83873)
117,117,3044BC0001U2,B0042AABAAIDU01,00:24:52,00:24:52,13,11942,2022-04-21,Pedro Taques,-22.841379999999997,-43.298770000000005,POINT (-43.29877 -22.84138)
118,118,3072BC0001U2,B0042AABAAIDU01,00:27:37,00:27:37,14,13259,2022-04-21,Vila Kosmos,-22.84965,-43.308,POINT (-43.308 -22.84965)
119,119,3073BC0002U2,B0042AABAAIDU01,00:28:45,00:28:45,15,13804,2022-04-21,Vicente de Carvalho,-22.85237,-43.31243,POINT (-43.31243 -22.85237)
120,120,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-21,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
121,121,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-21,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
122,122,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-21,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
123,123,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-21,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
124,124,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-21,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
125,125,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-21,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
126,126,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-22,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
127,127,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-22,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
128,128,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-22,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
129,129,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-22,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
130,130,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-22,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
131,131,3041BC0001U2,B0042AABAAIDU01,00:14:12,00:14:12,6,6820,2022-04-22,Cardoso Moraes,-22.85739,-43.258070000000004,POINT (-43.25807 -22.85739)
132,132,3042BC0001U2,B0042AABAAIDU01,00:16:47,00:16:47,7,8061,2022-04-22,Olaria,-22.8485,-43.265440000000005,POINT (-43.26544000000001 -22.8485)
133,133,3043BC0004U2,B0042AABAAIDU01,00:18:51,00:18:51,8,9053,2022-04-22,Ibiapina,-22.842389999999998,-43.27251,POINT (-43.27251 -22.84239)
134,134,3043BC0003U2,B0042AABAAIDU01,00:19:48,00:19:48,9,9506,2022-04-22,Penha I,-22.841379999999997,-43.276790000000005,POINT (-43.27679000000001 -22.84138)
135,135,3043BC0001U2,B0042AABAAIDU01,00:21:17,00:21:17,10,10223,2022-04-22,Pastor José Santos,-22.839029999999998,-43.2833,POINT (-43.2833 -22.83903)
136,136,3044BC0003U2,B0042AABAAIDU01,00:22:43,00:22:43,11,10910,2022-04-22,Guaporé,-22.8376,-43.28982,POINT (-43.28982 -22.8376)
137,137,3044BC0002U2,B0042AABAAIDU01,00:23:52,00:23:52,12,11458,2022-04-22,Praça do Carmo,-22.838729999999998,-43.29502,POINT (-43.29502 -22.83873)
138,138,3044BC0001U2,B0042AABAAIDU01,00:24:52,00:24:52,13,11942,2022-04-22,Pedro Taques,-22.841379999999997,-43.298770000000005,POINT (-43.29877 -22.84138)
139,139,3072BC0001U2,B0042AABAAIDU01,00:27:37,00:27:37,14,13259,2022-04-22,Vila Kosmos,-22.84965,-43.308,POINT (-43.308 -22.84965)
140,140,3073BC0002U2,B0042AABAAIDU01,00:28:45,00:28:45,15,13804,2022-04-22,Vicente de Carvalho,-22.85237,-43.31243,POINT (-43.31243 -22.85237)
141,141,3073BC0001U2,B0042AABAAIDU01,00:30:27,00:30:27,16,14622,2022-04-22,Marambaia,-22.85305,-43.320370000000004,POINT (-43.32037 -22.85305)
142,142,3084BC0001U2,B0042AABAAIDU01,00:32:19,00:32:19,17,15516,2022-04-22,Vaz Lobo,-22.856460000000002,-43.32827,POINT (-43.32827 -22.85646)
143,143,3083BC0006U2,B0042AABAAIDU01,00:33:31,00:33:31,18,16095,2022-04-22,Vila Queiroz,-22.861320000000003,-43.33037,POINT (-43.33037 -22.86132)
144,144,3083BC0005U2,B0042AABAAIDU01,00:34:52,00:34:52,19,16739,2022-04-22,Otaviano,-22.865779999999997,-43.3344,POINT (-43.3344 -22.86578)
145,145,3083BC0004U2,B0042AABAAIDU01,00:35:55,00:35:55,20,17244,2022-04-22,Mercadão de Madureira,-22.87021,-43.33558,POINT (-43.33558 -22.87021)
146,146,3083BC0002P2,B0042AABAAIDU01,00:37:39,00:37:39,21,18079,2022-04-22,Terminal Paulo da Portela :: Embarque (BRT),-22.877670000000002,-43.33682,POINT (-43.33682 -22.87767)
147,147,3104BC0001U2,B0042AABAAIDU01,00:00:00,00:00:00,1,0,2022-04-23,Galeão - Tom Jobim 2,-22.814510000000002,-43.24633,POINT (-43.24633 -22.81451)
148,148,3104BC0002U2,B0042AABAAIDU01,00:01:22,00:01:22,2,656,2022-04-23,Galeão - Tom Jobim 1,-22.81107,-43.251540000000006,POINT (-43.25154000000001 -22.81107)
149,149,3105BC0001P2,B0042AABAAIDU01,00:08:23,00:08:23,3,4024,2022-04-23,Terminal Aroldo Melodia :: Plat. B (BRT),-22.83946,-43.23977,POINT (-43.23977 -22.83946)
150,150,3157BC0001U2,B0042AABAAIDU01,00:10:18,00:10:18,4,4948,2022-04-23,Maré,-22.84696,-43.24373,POINT (-43.24373 -22.84696)
151,151,3041BC0002U2,B0042AABAAIDU01,00:13:04,00:13:04,5,6278,2022-04-23,Santa Luzia,-22.85471,-43.253640000000004,POINT (-43.25364 -22.85471)
