stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,GrupoLatitude,GrupoLongitude,idModalSmtr,IDCorredor,IDTipoParada,IDTipoSentido,IDPropriedadeParada,Seletivado,BRS,IDTipoSinalizacao,IDConservacaoSinalizacao,IDTipoAbrigo,ConservacaoAbrigo,IDTipoAssento,IDTipoBaia,QualidadePavimento,IDTipoCalcada,IDLixeiras,IDRampa,braile,piso_tatil,elevador,n_vagas,n_cabines,AP,RA,Bairro,Observacoes,Foto,dataAtualizacao,endereco
100153,Rua Bulhões Marcial próximo ao 574-830,,-22.80787,-43.30395,0
100154,Estrada do Vigário Geral próximo ao 1366-1380,,-22.81234,-43.30927,0
100155,Estrada do Vigário Geral próximo ao 909,,-22.81517,-43.31049,0
100156,Estrada do Vigário Geral próximo ao 441-539,,-22.81744,-43.31442,0
100157,Rua Marechal Antônio Sousa próximo ao 32,,-22.81814,-43.31655,0
100158,Rua Marechal Antônio Sousa próximo ao 182,,-22.81689,-43.31715,0
100159,Rua Marechal Antônio Sousa próximo ao 452,,-22.81417,-43.31822,0
100160,Rua Marechal Antônio Sousa próximo ao 932,,-22.81103,-43.31895,0
100161,Rua Jornalista Geraldo Rocha próximo ao 615,,-22.81131,-43.32066,0
100162,Rua Franz Liszt próximo ao 603,,-22.80973,-43.32115,0
100163,Rua Franz Liszt próximo ao 375-549,,-22.80772,-43.32162,0
100164,Terminal Procópio Ferreira próximo ao 125,,-22.90493,-43.19246,0
100165,Ponto Terminal da Condomínio Edifício Banco Mercantil de São Paulo,,-22.90145,-43.17929,0
100166,Avenida General Justo próximo ao 399-435,,-22.90737,-43.16868,0
100167,Avenida General Justo próximo ao 13,,-22.90957,-43.16843,0
100168,Condomínio do Edifício Ypiranga,,-22.90949,-43.1703,0
100169,Avenida Presidente Wilson próximo ao 194,,-22.91047,-43.17254,0
100170,Avenida Presidente Wilson próximo ao 113,,-22.91252,-43.17439,0
100171,Avenida Augusto Severo,,-22.91622,-43.17636,0
100173,Praça Luiz de Camões próximo ao 2680-2840,,-22.92115,-43.1738,0
100174,Praia do Flamengo próximo ao 2842-3310,,-22.92276,-43.1725,0
100177,Praia do Flamengo próximo ao 132,,-22.92935,-43.17417,0
100178,Praia do Flamengo próximo ao 194,,-22.93177,-43.17447,0
100179,Praia do Flamengo próximo ao 238,,-22.9338,-43.17453,0
100181,Praia do Flamengo próximo ao 344,,-22.93643,-43.1741,0
100182,Avenida Oswaldo Cruz próximo ao 86-92,,-22.9396,-43.17493,0
100183,Avenida Oswaldo Cruz próximo ao 72,,-22.94058,-43.17613,0
100186,BRS 1 - Praia de Botafogo 316,,-22.945197908645124,-43.18249142824174,0
100188,BRS 1-2 - Praia de Botafogo 370,,-22.947373377257264,-43.182627550926206,0
100189,BRS 1-I - Rua São Clemente 30,,-22.949174458479412,-43.18388839517593,0
100190,BRS 1-2-3-I - Rua São Clemente 172,,-22.949432710628255,-43.18807530555725,0
100191,BRS 1-2-3 - Rua São Clemente 254,,-22.94985614373092,-43.190623499336255,0
100192,BRS 1-I - Rua São Clemente 340,,-22.950602590333048,-43.19319927116394,0
100193,Rua Real Grandeza próximo ao 79,,-22.95296,-43.19353,0
100194,Rua Real Grandeza próximo ao 233-239,,-22.95633,-43.19216,0
100195,Rua Real Grandeza próximo ao 275,,-22.95714,-43.19184,0
100196,Rua Real Grandeza próximo ao 352,,-22.95869,-43.19132,0
100197,Rua Tonelero próximo ao 295,,-22.96929,-43.18998,0
100199,BRS 2 - Rua Raul Pompéia lado oposto ao número 180,,-22.98299372391877,-43.1920714871025,0
100200,BRS 1 - Avenida Rainha Elisabeth 416,,-22.985641845143032,-43.19354868947982,0
100202,BRS 1-3- Rua Prudente de Morais 302,,-22.985532232770435,-43.19968966068267,0
100203,BRS 1-3- Rua Prudente de Morais 1440,,-22.984954692617553,-43.21077370304108,0
100205,BRS 1-3-5 - Avenida Presidente Vargas 2000,,-22.905618242647673,-43.193687899475094,0
100208,Avenida Francisco Bicalho próximo ao 4580-4708,,-22.90379,-43.20955,0
100209,Rodovia Governador Mário Covas próximo ao 88,,-22.82931,-43.34673,0
100210,Rodovia Governador Mário Covas próximo ao 1138,,-22.83073,-43.35054,0
100211,Rodovia Governador Mário Covas próximo ao 20206-20410,,-22.83221,-43.35469,0
100212,Rodovia Governador Mário Covas próximo ao 21100-21174,,-22.83548,-43.36197,0
100213,Rodovia Governador Mário Covas próximo ao 300,,-22.83667,-43.36387,0
100214,Rodovia Governador Mário Covas próximo ao 22466,,-22.83941,-43.36856,0
100216,Rodovia Governador Mário Covas próximo ao 242,,-22.8425,-43.3736,0
100217,Rodovia Governador Mário Covas próximo ao 182-242,,-22.84404,-43.37606,0
100218,Rodovia Governador Mário Covas próximo ao 22502-22632,,-22.84923,-43.3838,0
100219,Rodovia Governador Mário Covas próximo ao 24526-24794,,-22.8531,-43.39406,0
100220,Rodovia Governador Mário Covas próximo ao 27188-27226,,-22.8621,-43.41192,0
100221,Rodovia Governador Mário Covas próximo ao 27482-27758,,-22.86418,-43.41768,0
100222,BR-101 próximo ao 28400,,-22.86517,-43.42199,0
100223,Avenida Brasil próximo ao 28798-28938,,-22.86502,-43.42724,0
100224,Rodovia Governador Mário Covas próximo ao 29468-29526,,-22.86418,-43.43292,0
100225,Rua Belém próximo ao 1123-1139,,-22.8637,-43.43564,0
100226,Rodovia Governador Mário Covas próximo ao 29614-29654,,-22.8634,-43.43716,0
100227,Rua Curitiba próximo ao 638-838,,-22.86288,-43.43985,0
100228,Rodovia Governador Mário Covas próximo ao 29732-29850,,-22.86207,-43.44451,0
100229,Rodovia Governador Mário Covas próximo ao 30002-30330,,-22.8617,-43.4466,0
100231,BR-101 próximo ao 3309,,-22.85966,-43.45774,0
100232,Avenida Brasil próximo ao 32400,,-22.85854,-43.464,0
100233,Avenida Brasil próximo ao 445,,-22.85756,-43.46843,0
100235,Rodovia Governador Mário Covas próximo ao 34720-34930,,-22.85523,-43.48228,0
100236,Rodovia Governador Mário Covas próximo ao 35726-36340,,-22.85477,-43.48713,0
100237,Rodovia Governador Mário Covas próximo ao 3131,,-22.8553,-43.49289,0
100238,Rodovia Governador Mário Covas próximo ao 1414,,-22.85681,-43.49683,0
100239,Avenida Brasil próximo ao 798,,-22.85784,-43.50002,0
100240,Avenida Brasil próximo ao 600,,-22.85973,-43.50672,0
100241,Rodovia Governador Mário Covas próximo ao 682,,-22.86043,-43.51346,0
100242,Rodovia Governador Mário Covas próximo ao 40118-40158,,-22.86029,-43.51637,0
100243,Rodovia Governador Mário Covas próximo ao 40244-40284,,-22.8602,-43.52061,0
100244,Rodovia Governador Mário Covas próximo ao 40672-40706,,-22.86078,-43.53327,0
100245,Rodovia Governador Mário Covas próximo ao 41064-41100,,-22.8614,-43.54424,0
100246,Rodovia Governador Mário Covas próximo ao 41412-41716,,-22.86174,-43.55078,0
100247,Rodovia Governador Mário Covas próximo ao 41988-42230,,-22.86192,-43.55404,0
